alim_code,alim_name,alim_group,alim_sub_group,alim_sub_sub_group,kcalfor100g,proteinfor100g,carbohydratefor100g,lipidfor100g,sugarfor100g,cholesterolfor100g,saltfor100g,weight_for_one,basic_unity,thousand_unity
23495,Tarte aux fruits rouges,produits céréaliers,gâteaux et pâtisseries,-,239,3.5,38.5,6.87,20.9,14.8,0.21,1,g,Kg
23496,Tarte Tatin aux pommes,produits céréaliers,gâteaux et pâtisseries,-,243,2.31,37.1,9.3,24.9,39.6,0.19,1,g,Kg
23497,"Tarte au chocolat, fabrication artisanale",produits céréaliers,gâteaux et pâtisseries,-,470,5.94,40.9,30.7,22.7,82.9,0.19,1,g,Kg
23499,Tarte ou tartelette aux fruits,produits céréaliers,gâteaux et pâtisseries,-,303,3.72,46.9,10.6,24.6,60,0.38,1,g,Kg
23525,Flan pâtissier aux oeufs ou à la parisienne,produits céréaliers,gâteaux et pâtisseries,-,150,3.69,27.1,1.62,18.5,75,0.11,1,g,Kg
23531,Charlotte aux fruits,produits céréaliers,gâteaux et pâtisseries,-,203,5.16,29,6.64,21.7,74.5,0.038,1,g,Kg
23585,Gâteau au chocolat,produits céréaliers,gâteaux et pâtisseries,-,440,6.24,49.5,23.6,32.4,110,0.66,1,g,Kg
23586,"Gâteau moelleux au chocolat, préemballé",produits céréaliers,gâteaux et pâtisseries,-,438,6.19,48.2,24,33.4,127,0.3,1,g,Kg
23588,Gâteau au yaourt,produits céréaliers,gâteaux et pâtisseries,-,426,5.87,51.8,21.4,26.9,,0.67,1,g,Kg
23589,Gâteau au fromage blanc,produits céréaliers,gâteaux et pâtisseries,-,237,6.17,26.5,11.6,19.5,55,0.5,1,g,Kg
23594,Gâteau moelleux nature type génoise,produits céréaliers,gâteaux et pâtisseries,-,392,5.7,57.6,14.4,27.1,,0.5,1,g,Kg
23680,Galette des rois feuilletée,produits céréaliers,gâteaux et pâtisseries,-,354,5,29.8,23.3,9.9,,0.61,1,g,Kg
23684,"Galette des rois feuilletée, fourrée frangipane, et Pithiviers",produits céréaliers,gâteaux et pâtisseries,-,438,7.6,33.4,30,18.8,90,0.7,1,g,Kg
23799,"Crêpe, nature, préemballée, rayon frais",produits céréaliers,gâteaux et pâtisseries,-,254,6.49,40,7.21,15.2,60.9,0.61,1,g,Kg
23800,"Crêpe, nature, préemballée, rayon température ambiante",produits céréaliers,gâteaux et pâtisseries,-,381,7.88,60.1,11.8,26.3,54.7,1.75,1,g,Kg
23801,"Galette de sarrasin, nature, préemballée",produits céréaliers,gâteaux et pâtisseries,-,156,5.95,28.2,1.51,01.08,0.7,1.32,40,,
23802,"Gâteau basque, crème pâtissière",produits céréaliers,gâteaux et pâtisseries,-,367,04.03,57.4,13.3,28.1,53.1,0.47,1,g,Kg
23803,"Gâteau basque, cerises",produits céréaliers,gâteaux et pâtisseries,-,395,4.3,63.3,13.5,42,,0.43,1,g,Kg
23815,"Crêpe préemballée, fourrée au sucre",produits céréaliers,gâteaux et pâtisseries,-,406,6.62,58.7,15.8,31,,1.44,1,g,Kg
23820,"Crêpe maison, fourrée à la confiture",produits céréaliers,gâteaux et pâtisseries,-,297,6.51,54.3,5.74,19.4,41.3,0.89,1,g,Kg
23821,"Crêpe maison, fourrée au chocolat ou à la pâte à tartiner chocolat et noisettes",produits céréaliers,gâteaux et pâtisseries,-,389,8.1,55,14.6,20.4,43.8,0.9,1,g,Kg
23829,"Crêpe préemballée, fourrée chocolat",produits céréaliers,gâteaux et pâtisseries,-,448,6.43,58.7,20.4,38.2,53.6,0.83,1,g,Kg
23830,"Crêpe préemballée, fourrée fraise",produits céréaliers,gâteaux et pâtisseries,-,349,5.35,66.7,6.6,30.8,,01.02,1,g,Kg
23851,"Gaufre moelleuse (type bruxelloise ou liégeoise), nature ou sucrée, préemballée",produits céréaliers,gâteaux et pâtisseries,-,469,7.1,52.5,25.2,32,,0.82,1,g,Kg
23852,"Gaufre moelleuse (type bruxelloise ou liégeoise), chocolatée, préemballée",produits céréaliers,gâteaux et pâtisseries,-,468,6.1,55.9,23.9,29.4,,0.63,1,g,Kg
23853,"Gaufre croustillante (fine ou sèche), nature ou sucrée, préemballée",produits céréaliers,gâteaux et pâtisseries,-,451,5.18,66.4,17.9,37.6,,0.83,1,g,Kg
23854,"Gaufre croustillante (fine ou sèche), chocolatée, préemballée",produits céréaliers,gâteaux et pâtisseries,-,455,6.9,70,16,39,,0.76,1,g,Kg
23880,"Beignet rond moelleux, sans fourrage, saupoudré de sucre",produits céréaliers,gâteaux et pâtisseries,-,404,7.25,39.4,23.7,10.7,19,1.11,1,g,Kg
23881,Beignet à la confiture,produits céréaliers,gâteaux et pâtisseries,-,378,6.23,45.7,18.7,19.9,26,0.71,1,g,Kg
23884,"Beignet fourré aux fruits, préemballé",produits céréaliers,gâteaux et pâtisseries,-,362,5.65,47.6,16,14.5,,0.78,1,g,Kg
23885,"Beignet fourré goût chocolat, préemballé",produits céréaliers,gâteaux et pâtisseries,-,420,7.31,45.9,22.5,18.6,45.2,0.7,1,g,Kg
23900,Pâtisserie (aliment moyen),produits céréaliers,gâteaux et pâtisseries,-,355,5.12,43.5,17.3,28.2,71.4,0.39,1,g,Kg
23909,Cake aux fruits,produits céréaliers,gâteaux et pâtisseries,-,391,4.78,55.7,15.2,37.1,113,0.64,1,g,Kg
23925,Gâteau marbré,produits céréaliers,gâteaux et pâtisseries,-,437,5.76,50.8,23,27.9,99.8,0.67,1,g,Kg
23930,"Gâteau sablé aux fruits, préemballé",produits céréaliers,gâteaux et pâtisseries,-,427,5.13,63.9,16.3,39,,0.61,1,g,Kg
23937,Gâteau moelleux aux fruits,produits céréaliers,gâteaux et pâtisseries,-,402,4.61,61.6,14.8,34.2,,0.85,1,g,Kg
23938,Gâteau moelleux aux fruits à coque,produits céréaliers,gâteaux et pâtisseries,-,454,6.2,48.8,25.5,34.7,,0.5,1,g,Kg
23939,Gâteau moelleux fourré au chocolat ou aux pépites de chocolat ou au lait,produits céréaliers,gâteaux et pâtisseries,-,461,5.31,60.7,21.7,43.7,63,0.51,1,g,Kg
23940,Génoise fourrée et nappée au chocolat,produits céréaliers,gâteaux et pâtisseries,-,429,5.46,52.6,20.8,35,27,0.43,1,g,Kg
23941,Gâteau moelleux fourré aux fruits type mini-roulé ou mini-cake fourré,produits céréaliers,gâteaux et pâtisseries,-,353,4.41,68.5,6.5,43.9,62.6,0.48,1,g,Kg
23950,"Muffin, aux myrtilles ou au chocolat",produits céréaliers,gâteaux et pâtisseries,-,432,5.59,48.9,23.4,27.9,84,0.9,1,g,Kg
24630,"Madeleine traditionnelle, pur beurre",produits céréaliers,gâteaux et pâtisseries,-,464,5.6,52.6,25.5,27.4,163,0.69,1,g,Kg
24631,"Madeleine chocolatée, préemballée",produits céréaliers,gâteaux et pâtisseries,-,458,06.06,51.5,24.9,29,89.8,0.81,1,g,Kg
24632,"Madeleine ordinaire, préemballée",produits céréaliers,gâteaux et pâtisseries,-,,5.2,53.5,25.2,23.8,85.3,0.89,1,g,Kg
24663,Tarte aux poires amandine,produits céréaliers,gâteaux et pâtisseries,-,310,4.9,37.7,14.9,21.2,64.8,0.14,1,g,Kg
24664,Gâteau aux amandes type financier,produits céréaliers,gâteaux et pâtisseries,-,466,9.1,44.3,27.4,34.6,57.9,0.47,1,g,Kg
24665,"Gâteau aux amandes, préemballé",produits céréaliers,gâteaux et pâtisseries,-,424,5.78,60.1,17.3,37.4,,0.5,1,g,Kg
24666,Mille-feuille,produits céréaliers,gâteaux et pâtisseries,-,292,3.88,43.7,11.3,28.8,27,0.42,1,g,Kg
4090,Fécule de pomme de terre,produits céréaliers,farines et pâtes à tarte,farines,348,0,86.3,0.2,,0,0.0094,1,g,Kg
9311,Flocon d'avoine,produits céréaliers,farines et pâtes à tarte,farines,367,13.3,57.9,6.51,0.97,0,0.014,1,g,Kg
9410,Farine de blé tendre ou froment T110,produits céréaliers,farines et pâtes à tarte,farines,343,9.61,68.6,1.5,1.6,0,0.13,1,g,Kg
9415,Farine de blé tendre ou froment T150,produits céréaliers,farines et pâtes à tarte,farines,338,11.4,62.5,1.52,1.77,,0.035,1,g,Kg
9435,Farine de blé tendre ou froment T65,produits céréaliers,farines et pâtes à tarte,farines,345,12.6,68.7,0.85,1.68,,0.03,1,g,Kg
9436,Farine de blé tendre ou froment T55 (pour pains),produits céréaliers,farines et pâtes à tarte,farines,350,09.03,73.7,1,1.5,0,0.13,1,g,Kg
9437,Farine de blé tendre ou froment avec levure incorporée,produits céréaliers,farines et pâtes à tarte,farines,350,9.12,74,1,2.5,,,1,g,Kg
9440,Farine de blé tendre ou froment T45 (pour pâtisserie),produits céréaliers,farines et pâtes à tarte,farines,356,09.06,75.9,0.82,4.5,0,0.098,1,g,Kg
9445,Farine de blé tendre ou froment T80,produits céréaliers,farines et pâtes à tarte,farines,355,9.95,73.2,1.18,1.77,,,1,g,Kg
9480,Farine d'épeautre (grand épeautre),produits céréaliers,farines et pâtes à tarte,farines,352,11.4,64,3,1.3,,0.13,1,g,Kg
9510,Amidon de maïs ou fécule de maïs,produits céréaliers,farines et pâtes à tarte,farines,362,0.43,89.2,0.25,0,0,0.019,1,g,Kg
9520,Farine de riz,produits céréaliers,farines et pâtes à tarte,farines,357,7.62,73.9,2.5,0.9,0,0.13,1,g,Kg
9530,Farine de seigle T170,produits céréaliers,farines et pâtes à tarte,farines,315,15.9,44.8,2.22,2.31,0,0.005,1,g,Kg
9532,Farine de seigle T85,produits céréaliers,farines et pâtes à tarte,farines,344,8.12,70.7,1.37,0.93,0,0.0051,1,g,Kg
9533,Farine de seigle T130,produits céréaliers,farines et pâtes à tarte,farines,344,7.24,70.9,1.12,1.59,0,0.0091,1,g,Kg
9540,Farine de sarrasin,produits céréaliers,farines et pâtes à tarte,farines,348,11.5,68.4,2.19,0.03,0,0.042,1,g,Kg
9545,Farine de maïs,produits céréaliers,farines et pâtes à tarte,farines,361,6.23,78.1,2.1,0.64,0,0.0025,1,g,Kg
9550,Farine d'orge,produits céréaliers,farines et pâtes à tarte,farines,339,9.91,64.5,2.3,0.8,0,0.0081,1,g,Kg
9555,Farine de millet,produits céréaliers,farines et pâtes à tarte,farines,350,10.2,63.2,4.1,0.5,,0.13,1,g,Kg
9580,Farine de pois chiche,produits céréaliers,farines et pâtes à tarte,farines,359,22.4,47,6.69,10.9,0,0.16,1,g,Kg
20900,Farine de soja,produits céréaliers,farines et pâtes à tarte,farines,460,35.8,22.9,21.4,7.5,0,0.019,1,g,Kg
96781,Amidon de riz,produits céréaliers,farines et pâtes à tarte,farines,343,0.6,85,0,,,,1,g,Kg
23402,"Pâte à pizza fine, crue",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,279,7.71,44.6,07.01,2.21,,1.89,1,g,Kg
23403,Préparation pour pâte à pizza,produits céréaliers,farines et pâtes à tarte,pâtes à tarte,381,09.03,69.1,6.5,2,,02.08,1,g,Kg
23410,"Pâte brisée, crue",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,377,5.35,43.6,19.5,3.77,,01.06,1,g,Kg
23412,"Pâte brisée, matière grasse végétale, cuite",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,505,7.47,58.3,26.4,,0.5,1.73,1,g,Kg
23414,"Pâte brisée, pur beurre, crue",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,384,5.77,44.9,19.5,3.23,,1.49,1,g,Kg
23415,"Pâte brisée, pur beurre, surgelée, crue",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,387,5.65,43.3,20.7,7.55,,0.83,1,g,Kg
23420,"Pâte feuilletée, matière grasse végétale, crue",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,377,5.41,41.4,20.4,2.31,15,1.15,1,g,Kg
23421,"Pâte feuilletée, surgelée, crue",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,400,3.28,33.3,27.4,1.7,,1.12,1,g,Kg
23422,"Pâte feuilletée, cuite",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,531,7.19,54.1,31,0.3,4.7,1.57,1,g,Kg
23424,"Pâte feuilletée pur beurre, crue",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,368,5.6,39.7,20.1,03.03,,1.37,1,g,Kg
23425,"Pâte feuilletée pur beurre, surgelée crue",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,398,4.99,35.3,25.8,1.33,,0.86,1,g,Kg
23426,"Pâte feuilletée pur beurre, cuite",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,520,5.95,53.5,30.8,01.05,,1.11,1,g,Kg
23430,"Feuille de brick, cuite à sec sans matière grasse",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,378,6.16,82.4,1.76,,,,1,g,Kg
23440,"Pâte sablée, crue",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,404,5.3,51,19.6,13,,0.25,1,g,Kg
23442,"Pâte sablée, cuite",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,505,5.7,64.4,24.6,22.9,1.37,0.27,1,g,Kg
23444,"Pâte sablée pur beurre, crue",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,383,5.95,53.6,15.8,13.4,,0.029,1,g,Kg
23445,"Pâte phyllo ou Pâte filo, crue",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,289,7.1,50.8,6,0.18,0,1.21,1,g,Kg
23446,"Pâte sablée pur beurre, surgelée, crue",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,423,4.9,60.9,17.5,21.3,,0.17,1,g,Kg
23448,"Pâte sablée pur beurre, cuite",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,469,6.2,63,20.9,20.1,91.5,0.47,1,g,Kg
37001,Pâte à pizza crue,produits céréaliers,farines et pâtes à tarte,pâtes à tarte,240,07.05,44.2,3.45,1.4,,1.31,1,g,Kg
51550,"Khatfa feuille de brick, préemballée",produits céréaliers,farines et pâtes à tarte,pâtes à tarte,283,7,59,1.5,2,,3.25,1,g,Kg
96778,Pâte à pizza cuite,produits céréaliers,farines et pâtes à tarte,pâtes à tarte,324,7.75,55.3,7.1,3.3,0.7,1.7,1,g,Kg
8331,"Foie gras, canard, bloc (aliment moyen)","viandes, œufs, poissons",,,488,6.88,2.19,50.1,1.41,,1.29,1,g,Kg
6584,"Viande blanche, cuite (aliment moyen)","viandes, œufs, poissons",,,175,27.5,0.76,6.84,0.03,88.1,0.15,1,g,Kg
6585,"Viande rouge, cuite (aliment moyen)","viandes, œufs, poissons",,,194,26.1,0.028,10,0,76.7,0.23,1,g,Kg
6999,Viande cuite (aliment moyen),"viandes, œufs, poissons",,,183,26.8,0.53,8.16,0.023,83.6,0.18,1,g,Kg
36900,"Volaille, cuite (aliment moyen)","viandes, œufs, poissons",,,165,27.1,1,5.82,0.044,94.3,0.21,1,g,Kg
40601,"Abat, cuit (aliment moyen)","viandes, œufs, poissons",,,164,24.9,2.72,5.98,0.028,327,0.62,1,g,Kg
6100,"Boeuf, entrecôte, partie maigre, grillée/poêlée","viandes, œufs, poissons",viandes cuites,bœuf et veau,198,25.5,0.1,10.7,0,45,0.14,1,g,Kg
6101,"Boeuf, braisé","viandes, œufs, poissons",viandes cuites,bœuf et veau,240,32.1,0,12.4,0,,0.15,1,g,Kg
6104,"Boeuf, gîte à la noix, cuit","viandes, œufs, poissons",viandes cuites,bœuf et veau,102,21,0.2,1.9,,,,1,g,Kg
6105,"Boeuf, faux-filet, rôti/cuit au four","viandes, œufs, poissons",viandes cuites,bœuf et veau,194,28.8,traces,8.71,0,,,1,g,Kg
6110,"Boeuf, faux-filet, grillé/poêlé","viandes, œufs, poissons",viandes cuites,bœuf et veau,182,27.1,0,8.17,0,60,0.15,1,g,Kg
6123,"Boeuf, plat de côtes, braisé","viandes, œufs, poissons",viandes cuites,bœuf et veau,269,37.3,0,13.3,0,66,0.13,1,g,Kg
6131,"Boeuf, hampe, grillée/poêlée","viandes, œufs, poissons",viandes cuites,bœuf et veau,174,21.6,traces,9.76,0,,,1,g,Kg
6141,"Boeuf, joue, braisée ou bouillie","viandes, œufs, poissons",viandes cuites,bœuf et veau,236,39.2,traces,8.82,0,,,1,g,Kg
6151,"Boeuf, jarret, bouilli/cuit à l'eau","viandes, œufs, poissons",viandes cuites,bœuf et veau,161,31,traces,4.1,0,50,,1,g,Kg
6161,"Boeuf, tende de tranche, grillée/poêlée","viandes, œufs, poissons",viandes cuites,bœuf et veau,141,28.7,traces,2.92,0,,,1,g,Kg
6162,"Boeuf, tende de tranche, rôtie/cuite au four","viandes, œufs, poissons",viandes cuites,bœuf et veau,146,29.8,traces,03.03,0,,,1,g,Kg
6200,"Boeuf, steak ou bifteck, grillé","viandes, œufs, poissons",viandes cuites,bœuf et veau,128,27.6,traces,1.95,0,91.3,0.16,1,g,Kg
6205,"Boeuf, onglet, grillé","viandes, œufs, poissons",viandes cuites,bœuf et veau,171,23,traces,8.8,0,76,,1,g,Kg
6207,"Boeuf, rumsteck, grillé","viandes, œufs, poissons",viandes cuites,bœuf et veau,123,25,traces,2.5,,35,,1,g,Kg
6208,"Boeuf, boule de macreuse, grillée/poêlée","viandes, œufs, poissons",viandes cuites,bœuf et veau,144,26.7,traces,4.11,0,,,1,g,Kg
6210,"Boeuf, rosbif, rôti/cuit au four","viandes, œufs, poissons",viandes cuites,bœuf et veau,117,21.9,0.3,3.16,0,18.1,0.1,1,g,Kg
6211,"Boeuf, bavette d'aloyau, grillée/poêlée","viandes, œufs, poissons",viandes cuites,bœuf et veau,162,25,traces,6.94,0,53,,1,g,Kg
6214,"Boeuf, boule de macreuse, rôtie/cuite au four","viandes, œufs, poissons",viandes cuites,bœuf et veau,147,27.3,traces,4.2,0,,,1,g,Kg
6230,"Boeuf, à bourguignon ou pot-au-feu, cuit","viandes, œufs, poissons",viandes cuites,bœuf et veau,172,34,traces,04.05,0,75,0.15,1,g,Kg
6241,"Boeuf, collier, braisé","viandes, œufs, poissons",viandes cuites,bœuf et veau,184,33,traces,5.8,0,59,,1,g,Kg
6251,"Bœuf, steak haché 5% MG, cuit","viandes, œufs, poissons",viandes cuites,bœuf et veau,155,25.5,0,5.85,0,88,0.18,1,g,Kg
6253,"Bœuf, steak haché 10% MG, cuit","viandes, œufs, poissons",viandes cuites,bœuf et veau,210,26.1,0,11.8,0,88,0.18,1,g,Kg
6255,"Bœuf, steak haché 15% MG, cuit","viandes, œufs, poissons",viandes cuites,bœuf et veau,239,23.6,0,16.1,0,76.3,0.21,1,g,Kg
6257,"Bœuf, steak haché 20% MG, cuit","viandes, œufs, poissons",viandes cuites,bœuf et veau,265,23,0.14,19.2,0,76.4,0.2,1,g,Kg
6259,"Bœuf, steak haché, cuit (aliment moyen)","viandes, œufs, poissons",viandes cuites,bœuf et veau,231,23.8,0.0018,15.1,0,77.5,0.21,1,g,Kg
6271,"Boeuf, paleron, braisé ou bouilli","viandes, œufs, poissons",viandes cuites,bœuf et veau,251,36.8,0.2,11.4,0,113,0.17,1,g,Kg
6310,"Boeuf, queue, bouillie/cuite à l'eau","viandes, œufs, poissons",viandes cuites,bœuf et veau,196,28,traces,9.3,0,82,,1,g,Kg
6511,"Veau, côte, grillée/poêlée","viandes, œufs, poissons",viandes cuites,bœuf et veau,156,25.1,0,6.24,0,89.5,0.25,1,g,Kg
6512,"Veau, carré, sauté/poêlé","viandes, œufs, poissons",viandes cuites,bœuf et veau,171,28,traces,6.6,0,94,,1,g,Kg
6520,"Veau, escalope, cuite","viandes, œufs, poissons",viandes cuites,bœuf et veau,147,31,traces,2.5,0,75,0.15,1,g,Kg
6523,"Veau, noix, grillée/poêlée","viandes, œufs, poissons",viandes cuites,bœuf et veau,147,29.1,traces,3.44,0,,,1,g,Kg
6524,"Veau, noix, rôtie","viandes, œufs, poissons",viandes cuites,bœuf et veau,147,29.1,traces,3.44,0,,,1,g,Kg
6531,"Veau, filet, rôti/cuit au four","viandes, œufs, poissons",viandes cuites,bœuf et veau,201,23.4,0.5,11.7,0,103,0.23,1,g,Kg
6551,"Veau, rôti, cuit","viandes, œufs, poissons",viandes cuites,bœuf et veau,143,28.1,0,3.39,0,103,0.17,1,g,Kg
6562,"Veau, épaule, grillée/poêlée","viandes, œufs, poissons",viandes cuites,bœuf et veau,166,27.6,traces,6.17,0,,,1,g,Kg
6563,"Veau, épaule, braisée ou bouillie","viandes, œufs, poissons",viandes cuites,bœuf et veau,219,36.4,traces,8.14,0,,,1,g,Kg
6564,"Veau, viande, cuite (aliment moyen)","viandes, œufs, poissons",viandes cuites,bœuf et veau,162,29.2,0.03,05.01,0,88.8,0.18,1,g,Kg
6581,"Veau, jarret, braisé ou bouilli","viandes, œufs, poissons",viandes cuites,bœuf et veau,207,37.4,traces,6.43,0,84,,1,g,Kg
6582,"Veau, tête, bouillie/cuite à l'eau","viandes, œufs, poissons",viandes cuites,bœuf et veau,187,21,traces,11.4,,102,,1,g,Kg
6591,"Veau, collier, braisé ou bouilli","viandes, œufs, poissons",viandes cuites,bœuf et veau,233,34.9,traces,10.4,0,79,,1,g,Kg
28007,"Porc, longe, cuite","viandes, œufs, poissons",viandes cuites,porc,240,27.1,0,14.7,0,82,0.15,1,g,Kg
28010,"Porc, épaule, cuite","viandes, œufs, poissons",viandes cuites,porc,253,30,0,14.8,0,104,0.12,1,g,Kg
28101,"Porc, côte, grillée","viandes, œufs, poissons",viandes cuites,porc,242,25.9,traces,15.4,0,81.5,0.15,1,g,Kg
28103,"Porc, rouelle de jambon, cuite","viandes, œufs, poissons",viandes cuites,porc,266,36.9,traces,13.1,0,,0.18,1,g,Kg
28105,"Porc, carré, cuit","viandes, œufs, poissons",viandes cuites,porc,206,34.1,0.6,7.45,0,76.3,0.097,1,g,Kg
